Submitted,ElapsedTime,Attempt,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,What is the definition of “Organic Chemistry”,ItemID,ItemType,What do “wedges” and “hashes” tell us?,ItemID,ItemType,How many bonds are typically attached to a Carbon atom?,ItemID,ItemType,"In a typical short-hand structure of an organic molecule, where are the carbons?",ItemID,ItemType,"How many carbons and hydrogens are in this chemical structure?  
",ItemID,ItemType,Organic molecules in coffee are typically responsible for which of the following?,ItemID,ItemType,The video helped introduce me to unfamiliar or less familiar concepts.,ItemID,ItemType,The immersive format helped me understand the material in a new way.,ItemID,ItemType,I needed to rewatch parts to fully understand them.,ItemID,ItemType,"What stood out to you most about this video, and did it change how you think about organic chemistry in any way? ",ItemID,ItemType,How long did you watch the video. Be honest!,ItemID,ItemType,The video changed how I think about organic chemistry.
2026-03-14 07:27:03 UTC,0:07:05,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Neutral,96069,choice,Agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,,96073,choice,,96074,choice,,96075,choice,,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>What stood out to me most was the modern day/real world example of w=a way that chemistry works in real like, which made me see chemistry as more important and more relevsnt to my everyday life.</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 07:43:14 UTC,0:05:07,1,96066,choice,Neutral,96067,choice,Agree,96068,choice,Disagree,96069,choice,Disagree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Neutral,96081,essay,"<p>Just how much organic chemostry is actually apparent in everyday life, from coffe to brain pathways! It definetly made me appreciate the subject more.</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 18:39:30 UTC,0:02:07,1,96066,choice,Agree,96067,choice,Disagree,96068,choice,Neutral,96069,choice,Agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Neutral,96081,essay,"<p>The visuals stood out to me most, as it presented ideas in a way that was easier to understand</p>",96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-14 08:01:11 UTC,0:13:15,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Disagree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>What stood out to me most is just the different orientation of the wedges and the hashes can completely change the molecule and its properties.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 10:31:31 UTC,0:02:18,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Neutral,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>I liked the connection between organic chemistry and coffee--could really see the real-world application.</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 08:12:48 UTC,0:11:38,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Neutral,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Neutral,96081,essay,"<p>The most notable thing about this video to me was that I had already learned many of the concepts discussed there before, which assuaged some of my concerns regarding the unfamiliarity of the material.</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-14 08:09:34 UTC,0:03:25,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Neutral,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of living organisms.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>I appreciated the nuanced perspective of organic chemistry. As someone who has long feared organic chemistry, this video slightly put me at ease and made the class seem slightly less intimidating</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-14 08:18:01 UTC,0:04:21,1,96066,choice,Strongly Agree,96067,choice,Strongly agree,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Strongly agree,96080,choice,Strongly agree,96081,essay,"<p>What stood out to me in this video is how organic chemistry tells us more abt why were experiencing everyday life the way we do. For example the stimulation of coffee, and how thats connected to the organic molecule. It helps us take a magnifying glass into what we see around us. I am a pretty curious person, so this is intriguing.</p>",96082,choice,I watched the entire video,96083,choice,Strongly agree
2026-03-18 01:45:53 UTC,0:02:06,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>I think I liked the calming music in the background. The visuals were also really helpful. I feel like I felt immersed and the knowledge stuck decently well.</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 08:35:19 UTC,0:09:24,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Neutral,96081,essay,<p>It changed the way I thought about organic chemistry because it gave me a different perspective when they simplified the definition of what organic chemistry is.</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 08:35:51 UTC,0:02:59,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of living organisms.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>Not much, sorry.</p>",96082,choice,30 seconds to 2 minutes,96083,choice,Neutral
2026-03-14 16:07:06 UTC,0:03:02,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Strongly disagree,96081,essay,<p>I really like how they made it easy to understand and engaging. I think it did change the way I think about organic chemistry because I do not feel as scared anymore.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 16:15:21 UTC,0:03:08,1,96066,choice,Agree,96067,choice,Disagree,96068,choice,Agree,96069,choice,Agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Strongly agree,96081,essay,<p>I liked how it summarized basically what organic chemistry is in 4 minutes without adding unecessary bluff and it is was simple to understand through visualizations!</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 16:42:19 UTC,0:01:12,1,96066,choice,Neutral,96067,choice,Neutral,96068,choice,Agree,96069,choice,Neutral,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Strongly disagree,96081,essay,<p>O chem is everywhere!</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 17:47:57 UTC,0:04:35,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Neutral,96070,choice,Neutral,96071,choice,Neutral,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">4 carbons, 8 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Neutral,96081,essay,"<p>I couldn't find the video and it was unclear where I could find it, so I started the quiz thinking it might be in here.</p>",96082,choice,I did not watch it,96083,choice,Neutral
2026-03-14 17:47:48 UTC,0:02:00,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>The way the information was presented to me simplified things and eased by nervousness about organic chemistry</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 18:40:20 UTC,0:10:51,1,96066,choice,Strongly disagree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Strongly disagree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Disagree,96081,essay,<p>volatility</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-14 18:36:45 UTC,0:02:41,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Disagree,96081,essay,"<p>The interactive visuals and friendly atompsohere (friendly faces, voices, coffee shop) helped introuce organic chemistry to me in a positive light.</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-14 18:48:32 UTC,0:03:48,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>I thought the description of the coffee molecules was interesting and brought organic chemistry to something most people are already familiar with.</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-14 19:10:09 UTC,0:03:58,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Disagree,96081,essay,"<p>I liked how they explained in a way that was simple and easy to understand, especially for someone like me who has only learned general chemistry materials.</p>",96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-14 19:59:56 UTC,0:02:11,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>I think it was a good review from things that I sort of knew and I also like that they are trying to take away the worry of taking ochem next.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-16 00:33:16 UTC,0:02:06,1,96066,choice,Agree,96067,choice,Strongly agree,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Strongly agree,96080,choice,Disagree,96081,essay,"<p>It was cool how they applied organic chemistry to coffee. What more was cool was how thorough they explained it, made me realize that even daunting concepts like Ochem can be understood smoothly.</p>",96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-14 20:11:58 UTC,0:02:11,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>I am much more excited to learn about it and look forward to it somewhat now, because before I was really dreading it&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 19:47:03 UTC,0:02:46,1,96066,choice,Agree,96067,choice,Disagree,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Agree,96081,essay,<p>The idea that organic chemistry is a dreaded and misunderstood subject stood out to me the most. I appreciated that the video gave examples of real ways that organic chemistry dictates everyday experiences.</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-14 19:53:21 UTC,0:03:16,1,96066,choice,Strongly Agree,96067,choice,Disagree,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Strongly agree,96080,choice,Disagree,96081,essay,<p>I liked how the video defines what organic chemistry is and provided a thorough example about an everyday item and how it relates to organic chemistry. I also like how the video was not overlyconfusing and built upon topics that are taught in general chemistry. This lightens the nerves I have for taking organic chemistry a little and also helps me see the relevance of learning ochem.</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 20:46:11 UTC,0:02:48,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Neutral,96081,essay,"<p>&nbsp;They tried to present the subject in a very simple way, probably assuming some of us understood some of the basic chemistry principles they mentioned like how many bonds carbon can form. It didn't really change the way I think about organic chemistry but I know it is actually more difficult than they painted it to be in the video...&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-14 20:46:21 UTC,0:04:31,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,"<p>What stood out to me was how Organic Chemistry is primarily focused on structures with carbon atoms in them, which changed my perspective on what OChem is about.</p>",96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-14 20:55:11 UTC,0:06:29,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Strongly agree,96080,choice,Neutral,96081,essay,"<p>The way concepts were introduced step by step (for beginners) allowed me to understand and see the concept easily fully. It helped me see a ""hard"" concept as an easier one. It also changed my perspective on O-chem just by knowing what it conceptually is and where it can be seen.</p>",96082,choice,I watched the entire video,96083,choice,Strongly agree
2026-03-14 21:20:54 UTC,0:03:10,1,96066,choice,Neutral,96067,choice,Agree,96068,choice,Agree,96069,choice,Disagree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,<p>The way that it simplified a topic that so many students find to be intimidating.</p>,96082,choice,30 seconds or less,96083,choice,Agree
2026-03-14 21:29:11 UTC,0:02:24,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Neutral,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 5 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Strongly agree,96080,choice,Disagree,96081,essay,<p>I liked the friendliness. Ochem is a commonly feared subject and it is helpful to know that there are people who recognize that and want to change it.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-15 00:27:55 UTC,2:55:00,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Neutral,96069,choice,Strongly agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>The thing that stood to me the most in these video is what organic chemistry actually means and how that is applied to our everyday lives. The fact that is is everything we use, such as the coffee we drink, contains organic chemistry, is new to me. This changes the way that I percieve organic chemistry and how I see that it impacts and can be applied to the real world.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 21:36:36 UTC,0:03:23,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Neutral,96069,choice,Neutral,96070,choice,Strongly agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Agree,96081,essay,<p>The immersive nature was helpful. Did change how I view Ochem and makes it seem more approachable.</p>,96082,choice,,96083,choice,
2026-03-14 21:39:21 UTC,0:03:45,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>I enjoyed learning that the orientation of molecules changes, which receptors can read the sensation and translate the message to the brain. After watching this video, I was interested in why people say organic chemistry is so bad. I think the hardest part will be learning how to draw the structures of these carbon-based molecules.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-14 21:50:09 UTC,0:13:08,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Neutral,96069,choice,Agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Strongly disagree,96081,essay,<p>I honestly was really unfamiliar with organic chemistry before this video. What stood out the most to me was that food and household items depend on organic compounds. I'm excited to learn how these apply in our course next quarter.</p>,96082,choice,I watched the entire video,96083,choice,Neutral
