Submitted,ElapsedTime,Attempt,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,What is the definition of “Organic Chemistry”,ItemID,ItemType,What do “wedges” and “hashes” tell us?,ItemID,ItemType,How many bonds are typically attached to a Carbon atom?,ItemID,ItemType,"In a typical short-hand structure of an organic molecule, where are the carbons?",ItemID,ItemType,"How many carbons and hydrogens are in this chemical structure?  
",ItemID,ItemType,Organic molecules in coffee are typically responsible for which of the following?,ItemID,ItemType,The video helped introduce me to unfamiliar or less familiar concepts.,ItemID,ItemType,The immersive format helped me understand the material in a new way.,ItemID,ItemType,I needed to rewatch parts to fully understand them.,ItemID,ItemType,"What stood out to you most about this video, and did it change how you think about organic chemistry in any way? ",ItemID,ItemType,How long did you watch the video. Be honest!,ItemID,ItemType,The video changed how I think about organic chemistry.
2026-03-11 03:38:34 UTC,0:05:14,1,95195,choice,Neutral,95196,choice,Neutral,95197,choice,Strongly agree,95198,choice,Disagree,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Where the bond ends,95205,choice,"<p><span style=""font-weight: 400;"">4 carbons, 8 hydrogens</span></p>",95206,choice,All of the above,95207,choice,,95208,choice,Agree,95209,choice,Strongly agree,95210,essay,"<p>I think the thing that stood out to me the most about this video was how simply they explained such complex topics like the dashes and wedges and carbon using simple termionology. It did change how I thought about organic chemistry in a way because it looks super daunting but after watching this video, it definitely changed my persepctive on it.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-14 05:54:40 UTC,73:12:26,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Strongly agree,95209,choice,Agree,95210,essay,<p>Well to be honesty I really didn't know anything about organic chemistry before watching the video. I had only ever heard about how hard of a class it was. The biggest thing that stood out to me was that he was able to explain it in a relatively simply way and it makes me less nervous for organic chemistry.&nbsp;</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 23:34:26 UTC,0:04:27,1,95195,choice,Strongly Agree,95196,choice,Agree,95197,choice,Strongly agree,95198,choice,Agree,95199,choice,Strongly agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>How different components of organic chemistry contribute to the smell, taste, and effects of coffee, and how they can change our taste and smell receptors. This made me think about organic chemistry in a real-world context, in the context of a beverage I drink daily.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Strongly agree
2026-03-14 23:36:31 UTC,0:03:02,1,95195,choice,Agree,95196,choice,Strongly agree,95197,choice,Strongly agree,95198,choice,Neutral,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly disagree,95208,choice,Neutral,95209,choice,Strongly disagree,95210,essay,"<p>I already have studied much of organic chemistry on my own, so nothing was really surprising to me. I think the most useful thing for me was the real-world connections, which is going to make me more aware of the organic chemicals in my environment.</p>",95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-11 01:16:20 UTC,0:20:59,1,95195,choice,Neutral,95196,choice,Agree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,<p>The diagrams of the molecules.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 23:33:53 UTC,0:18:18,1,95195,choice,Strongly Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Strongly agree,95209,choice,Agree,95210,essay,"<p>I really liked how straightforward this video was and how it introduced what organic chemistry actually is, then walked us through the main ideas step by step. I also liked how organic chemistry was connected to a real-world example, like coffee, because it showed how relevant this concept is in our everyday lives. I think this video made me a little less intimidated and excited to learn more.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-17 02:00:08 UTC,0:01:15,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Strongly agree,95209,choice,Strongly disagree,95210,essay,<p>I liked that it connected to real-world topics. It made ochem seem less daunting and more interesting.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 19:39:58 UTC,0:02:58,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of substances found in nature, excluding anything man-made.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Where the bond connects,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Neutral,95208,choice,Neutral,95209,choice,Agree,95210,essay,"<p>I liked the visuals that it provided, because it helped me visualize chemistry from a real world perspective.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-14 01:23:05 UTC,0:03:26,1,95195,choice,Strongly Agree,95196,choice,Strongly disagree,95197,choice,Neutral,95198,choice,Agree,95199,choice,Disagree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Disagree,95210,essay,<p>How to draw the structures of carbon molecules&nbsp;</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 18:30:13 UTC,0:03:58,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Strongly disagree,95210,essay,"<p>What stood out the most was the new design of the chemical structures, which I had seen before but did not understand completely. I am now a lot more confident in being able to learn organic chemistry.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-20 04:26:38 UTC,0:02:54,1,95195,choice,Disagree,95196,choice,Agree,95197,choice,Agree,95198,choice,Disagree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,Stimulant effects,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,<p>I didn't know what the simple carbon drawings were before.</p>,95211,choice,30 seconds to 2 minutes,95212,choice,Agree
2026-03-20 04:19:44 UTC,0:06:16,1,95195,choice,Strongly Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>The diagrams stood out to me the most, I felt that images like that were intimidating but once they got explained it was easy to understand them.</p>",95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-13 21:08:27 UTC,0:02:57,1,95195,choice,Neutral,95196,choice,Neutral,95197,choice,Strongly agree,95198,choice,Neutral,95199,choice,Neutral,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Where the bond connects,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,Smell of coffee,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>The real-world applications of coffee to chemistry stood out to me the most, and I didn't really know much about organic chemistry before, so yes, it did change how I think about it.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-12 21:24:47 UTC,0:02:07,1,95195,choice,Neutral,95196,choice,Agree,95197,choice,Agree,95198,choice,Disagree,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Where the bond connects,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>I think how similar chemicals can attach to the same receptors due to the structure, this explains a lot of the mechanisms of reactions and human responses.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-13 19:11:40 UTC,0:02:47,1,95195,choice,Disagree,95196,choice,Agree,95197,choice,Strongly agree,95198,choice,Strongly disagree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Disagree,95208,choice,Agree,95209,choice,Disagree,95210,essay,"<p>I have already learnt organic chemistry, but it stood out to me that they recognized that many people fear Ochem, and that it is actually very manageable as a subject.</p>",95211,choice,I watched the entire video,95212,choice,Disagree
2026-03-14 07:13:41 UTC,0:04:28,1,95195,choice,Neutral,95196,choice,Disagree,95197,choice,Strongly disagree,95198,choice,Disagree,95199,choice,Strongly agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Strongly agree,95209,choice,Neutral,95210,essay,"<p>I liked how the video used real-life examples and broke down the concepts to their core to explain what OChem is. Since I did not know much about organic chemistry, the video was very insightful and made me interested in the potential ochem has in other fields and research.</p>",95211,choice,I watched the entire video,95212,choice,Strongly agree
2026-03-11 00:20:17 UTC,0:10:56,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Strongly agree,95198,choice,Agree,95199,choice,Neutral,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Agree,95209,choice,Agree,95210,essay,<p>Something that stood out to me about this video was how molecules of different structures fit into receptors in our body to stimulate different functions.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-10 17:02:08 UTC,0:03:07,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Agree,95199,choice,Neutral,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>I like how the video was not too long, I felt like I was able to sit through the whole thing without losing interest. I also like how clear and easy to understand the visual aspects were and they helped me to visualize the topics that were being talked about. It did not really change the way I think about organic chemistry but it showed me the application of organic chemistry to real life which was nice.</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 17:11:12 UTC,0:02:48,1,95195,choice,Neutral,95196,choice,Agree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,,95208,choice,,95209,choice,,95210,essay,,95211,choice,,95212,choice,
2026-03-17 06:57:40 UTC,0:03:41,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Disagree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Neutral,95209,choice,Agree,95210,essay,<p>I liked how the video used 3D models (wedges/hashes) to amke molecules feel like physical objects rather than just drawings on a page or a merely conceptual thing. It alleviated some of my fears about going in O-chem for sure.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-13 03:53:19 UTC,0:03:06,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Agree,95199,choice,Neutral,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Neutral,95210,essay,"<p>When they explained how organic chemistry is connected to caffeine stood out to me, it made me more aware that organic chemistry really is all around.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 02:49:42 UTC,0:02:50,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Neutral,95209,choice,,95210,essay,<p>The approach and almost YouTube video style stood out to me. It didn't change much about how i thought about organic chemistry.</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 21:02:24 UTC,0:17:53,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,2,95204,choice,Where the bond connects,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,<p>How the structure is visualized</p>,95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-10 19:00:47 UTC,0:03:14,1,95195,choice,Strongly Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Disagree,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>I enjoyed how it correlated chemistry topics to adenosine receptors and applications/roles of it in understanding how caffeine, for example, impacts the brain.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-15 01:36:48 UTC,0:02:19,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Agree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>I liked how well they explained each topic, even though I had to rewatch a few times.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-12 01:44:59 UTC,0:04:24,1,95195,choice,Neutral,95196,choice,Neutral,95197,choice,Agree,95198,choice,Neutral,95199,choice,Neutral,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Where the bond connects,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Neutral,95209,choice,Agree,95210,essay,"<p>One thing that stood out to me was the connection between organic molecules in coffee. I think it is interesting to see how much organic chemistry is related to the real world, from the objects around us to even the food or drinks that we consume.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-19 05:10:44 UTC,0:05:09,1,95195,choice,Neutral,95196,choice,Neutral,95197,choice,Agree,95198,choice,Disagree,95199,choice,Strongly agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>The thing that stood out to me most was learning about how simplistic organic chemistry seems. If it is just the study of carbon-based molecules, what could be so difficult about the course? I am now worried about the intricacies of organic chemistry because it is considered one of the hardest courses.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Agree
2026-03-11 06:36:42 UTC,0:03:34,1,95195,choice,Strongly disagree,95196,choice,Disagree,95197,choice,Neutral,95198,choice,Strongly agree,95199,choice,Disagree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Neutral,95208,choice,Strongly agree,95209,choice,Strongly disagree,95210,essay,<p>I think that the biological connection of organic chemistry to the real world really stood out to me. It helped me gain a better understanding of organic chemistry through application to the real world.</p>,95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-10 21:33:09 UTC,0:06:32,1,95195,choice,Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Strongly agree,95199,choice,Neutral,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Agree,95209,choice,Strongly agree,95210,essay,<p>What stood out to me was learning how the lines represented C and H without writing them. That is intimidating!</p>,95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-12 01:21:52 UTC,0:02:29,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Strongly agree,95198,choice,Strongly agree,95199,choice,Neutral,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Agree,95208,choice,Disagree,95209,choice,Strongly disagree,95210,essay,<p>It made it feel as though anyone can succeed in organic chemistry.</p>,95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-12 01:22:20 UTC,0:22:31,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Neutral,95198,choice,Strongly agree,95199,choice,Strongly agree,95200,choice,Strongly agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Strongly agree,95208,choice,Strongly agree,95209,choice,Agree,95210,essay,<p>I liked the style of the video as it was very engaging and it made chemistry seem less daunting. I know understand that there is real world application that can be seen.&nbsp;</p>,95211,choice,I watched the entire video,95212,choice,Agree
2026-03-16 01:11:14 UTC,0:03:57,1,95195,choice,Agree,95196,choice,Agree,95197,choice,Agree,95198,choice,Neutral,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Neutral,95208,choice,Agree,95209,choice,Agree,95210,essay,"<p>The peopel talking to the screen, combined with the diagrams helped me visualize the structures and molecules that they were talking about in the video.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-16 20:15:40 UTC,0:01:44,1,95195,choice,Strongly Agree,95196,choice,Neutral,95197,choice,Agree,95198,choice,Strongly agree,95199,choice,Neutral,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,All of the above,95207,choice,Neutral,95208,choice,Neutral,95209,choice,Neutral,95210,essay,<p>Learning about carbon</p>,95211,choice,I watched the entire video,95212,choice,Neutral
2026-03-13 22:20:37 UTC,0:09:21,1,95195,choice,Neutral,95196,choice,Agree,95197,choice,Agree,95198,choice,Disagree,95199,choice,Agree,95200,choice,Agree,95201,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",95202,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",95203,choice,4,95204,choice,Both where the bonds end and connect,95205,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",95206,choice,Smell of coffee,95207,choice,Agree,95208,choice,Agree,95209,choice,Strongly disagree,95210,essay,"<p>I enjoyed how it simplified that concept down significantly and made it such that chemistry is not a huge concept, and rather broken down into important bits and pieces. Simply understanding how the smell of coffee can be connected to ochem made me more interested in wanting to learn it better.&nbsp;</p>",95211,choice,I watched the entire video,95212,choice,Neutral
